latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight,type
15.496149,98.855469,335.48,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,299.4,4.01,D,0
15.750428,100.163017,343.46,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,296.9,4.23,D,0
15.792505,100.369125,346.44,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,301.02,5.13,D,0
15.791777,100.365128,333.26,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,297.59,4.43,D,0
15.459063,98.585403,341.74,0.57,0.52,2019-04-01,0610,N,VIIRS,n,1,303.72,6.86,D,0
15.796693,100.368324,347.79,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,299.88,9.49,D,0
16.212029,102.709602,334.29,0.47,0.4,2019-04-01,0610,N,VIIRS,n,1,293.58,1.79,D,0
15.657589,99.43856,332.99,0.49,0.49,2019-04-01,0610,N,VIIRS,n,1,301.85,2.27,D,0
15.835815,100.36911,337.69,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,301.97,11.49,D,0
15.824879,100.283928,330.2,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,297.11,3.82,D,0
15.527652,98.663269,331.57,0.56,0.51,2019-04-01,0610,N,VIIRS,n,1,298.96,5.6,D,0
15.688528,99.456253,347.44,0.49,0.49,2019-04-01,0610,N,VIIRS,n,1,303.72,9.08,D,0
15.933735,100.728607,335.3,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,303.04,3.56,D,0
15.870711,100.370682,347.47,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,297.66,11.34,D,0
15.525045,98.595963,339.83,0.56,0.52,2019-04-01,0610,N,VIIRS,n,1,299.98,6.71,D,0
15.936213,100.727745,346.93,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,303.2,6.86,D,0
15.870722,100.370689,344.18,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,298.06,11.75,D,0
15.841948,100.120094,338.35,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,293.75,3.3,D,0
15.688766,99.250359,332.44,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,298.77,6.25,D,0
15.687878,99.245659,333.97,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,298.73,6.25,D,0
15.691643,99.240799,367,0.51,0.49,2019-04-01,0610,N,VIIRS,h,1,304.48,17.45,D,0
15.690784,99.236244,333.79,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,297.96,17.45,D,0
15.720645,99.370476,331.77,0.5,0.49,2019-04-01,0610,N,VIIRS,l,1,303.43,2.04,D,0
16.147039,101.702583,339.24,0.53,0.42,2019-04-01,0610,N,VIIRS,n,1,290.55,3.72,D,0
15.711114,99.244881,337.76,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,296.88,4.89,D,0
15.715737,99.244621,342.11,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,294.3,8.58,D,0
16.270124,102.303291,334.2,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,291.66,2.45,D,0
16.052235,100.907143,331.55,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,299.79,1.62,D,0
15.823135,99.627068,336.81,0.48,0.48,2019-04-01,0610,N,VIIRS,n,1,299.92,3.06,D,0
15.764923,99.232628,341.24,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,296.46,6.59,D,0
15.770065,99.235161,352.62,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,298.89,9.64,D,0
15.769399,99.231552,337.19,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,295.34,9.64,D,0
15.714636,98.907051,342.29,0.54,0.5,2019-04-01,0610,N,VIIRS,n,1,297.83,8.71,D,0
15.76635,99.233612,331.26,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,296.33,8.31,D,0
15.765648,99.229919,344.96,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,295.2,6.67,D,0
15.771494,99.236115,340.08,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,295.97,8.31,D,0
15.770816,99.232536,345.45,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,297.58,8.31,D,0
15.973239,100.289268,342.38,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,298.57,8.67,D,0
15.713825,98.909447,331.52,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,297.79,5.48,D,0
15.712884,98.904533,341.31,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,298.13,5.48,D,0
15.825215,99.446465,340.2,0.49,0.49,2019-04-01,0610,N,VIIRS,n,1,303.67,4.78,D,0
16.017298,100.388054,337.8,0.42,0.46,2019-04-01,0610,N,VIIRS,n,1,297.02,3.69,D,0
16.062943,100.569191,340.13,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299.86,4.14,D,0
16.182013,101.050598,343.99,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,303.52,3.45,D,0
15.98847,99.914818,343.37,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,296.15,4.75,D,0
15.821814,99.002472,331.35,0.52,0.5,2019-04-01,0610,N,VIIRS,n,1,298.92,3.74,D,0
15.97201,99.74913,345.85,0.47,0.48,2019-04-01,0610,N,VIIRS,n,1,302.99,6.02,D,0
16.085314,100.358604,336.55,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,295.7,2.78,D,0
15.825751,99.00322,330.75,0.52,0.5,2019-04-01,0610,N,VIIRS,n,1,299.47,5.58,D,0
16.085667,100.358566,336.85,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,295.62,3.21,D,0
15.972319,99.749893,343.88,0.47,0.47,2019-04-01,0610,N,VIIRS,n,1,303.38,5.05,D,0
15.993427,99.790588,341.61,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,298.56,4.84,D,0
15.998562,99.79406,331.26,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,297.87,2.89,D,0
15.846681,98.963684,340.13,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,300.5,10.24,D,0
15.845808,98.959099,340.58,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,301.17,10.24,D,0
16.109409,100.275726,336.87,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,293.69,4.39,D,0
16.177803,100.535057,335.57,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,300.47,1.25,D,0
16.286858,101.124847,333.28,0.57,0.43,2019-04-01,0610,N,VIIRS,l,1,303.92,5.43,D,0
16.302946,101.193092,348.75,0.57,0.43,2019-04-01,0610,N,VIIRS,n,1,301.57,16.71,D,0
16.207905,100.655922,340.28,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299.42,2.82,D,0
16.290112,101.096779,341.49,0.57,0.43,2019-04-01,0610,N,VIIRS,n,1,303.2,6.89,D,0
16.132774,100.212906,330.91,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,288.51,1.5,D,0
15.904468,98.891205,343.84,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,300.56,8.37,D,0
15.907872,98.889214,340.47,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,299.2,6.82,D,0
16.331539,101.109573,335.5,0.57,0.43,2019-04-01,0610,N,VIIRS,n,1,302.09,3.47,D,0
16.233784,100.525452,342.89,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299,2.87,D,0
16.233076,100.521591,334.41,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299.72,2.87,D,0
16.335197,101.038605,341.46,0.38,0.43,2019-04-01,0610,N,VIIRS,n,1,301.71,8.81,D,0
16.334595,101.035255,342.42,0.38,0.44,2019-04-01,0610,N,VIIRS,n,1,300.49,8.81,D,0
16.224703,100.382187,334.85,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,295.73,2.61,D,0
16.270329,100.609596,332.93,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,298,1.57,D,0
16.300266,100.752068,336,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,300.52,3.74,D,0
16.27442,100.608818,347.36,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,300.71,5.36,D,0
16.278509,100.60804,346.15,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299.85,5.36,D,0
16.280539,100.595825,342.53,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,299.97,5,D,0
16.279852,100.59201,343.98,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,301.04,5,D,0
16.040073,99.237709,348.14,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,303.76,22.13,D,0
16.0446,99.237053,344.96,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,299.15,22.13,D,0
16.268263,100.361595,342.93,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,294.59,6.93,D,0
16.267555,100.357658,337.27,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,294.55,3.25,D,0
16.27932,100.351318,330.23,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,294.57,3.13,D,0
16.278618,100.347374,335.51,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,293.96,2.32,D,0
16.032928,98.921127,334.06,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,300.75,4.41,D,0
16.176119,99.726585,330.47,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,295.11,1.69,D,0
16.34083,100.587967,333.02,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,297.44,2.9,D,0
16.032185,98.923119,340.99,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,301.1,7,D,0
16.308361,100.34166,342.08,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,291.79,2.67,D,0
16.312517,100.340858,332.98,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,291.94,2.67,D,0
16.339304,100.416824,330.97,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,294.25,1.27,D,0
16.40897,100.661095,330.61,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,299.6,1.65,D,0
16.294918,100.031357,331.84,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,296.08,2.11,D,0
16.055798,98.746559,333.98,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,301.17,4.27,D,0
16.500687,101.129982,336.77,0.57,0.43,2019-04-01,0610,N,VIIRS,n,1,303.93,6.11,D,0
16.257317,99.777618,330.54,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,296.99,2.29,D,0
16.495161,101.02906,330.59,0.38,0.43,2019-04-01,0610,N,VIIRS,n,1,299.98,2.75,D,0
16.44684,100.684952,335.81,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,298.19,2.31,D,0
16.266735,99.681999,335.91,0.47,0.47,2019-04-01,0610,N,VIIRS,n,1,299.71,3.09,D,0
16.294485,99.810158,337.91,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,297.18,3.69,D,0
16.43704,100.510139,333.37,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,297.88,2.14,D,0
16.435482,100.510429,332.66,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,298.26,1.9,D,0
16.193365,99.171371,331.6,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,295.07,4.65,D,0
16.503614,100.814171,354.82,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,296.49,20.68,D,0
16.502918,100.810341,351.16,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,294.11,20.68,D,0
16.507607,100.813255,367,0.39,0.44,2019-04-01,0610,N,VIIRS,h,1,294.89,20.68,D,0
16.508295,100.81707,340.98,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,291.43,14.88,D,0
16.506922,100.809471,352.33,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,295.08,20.68,D,0
16.506231,100.805679,345.09,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,293.29,16.22,D,0
16.297592,99.64994,339.84,0.47,0.48,2019-04-01,0610,N,VIIRS,n,1,301.55,6.56,D,0
16.357019,99.921082,330.21,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,297.62,3.4,D,0
16.313356,99.637825,343.22,0.47,0.48,2019-04-01,0610,N,VIIRS,n,1,300.6,5.4,D,0
16.197392,98.844604,345.81,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,306.79,6.38,D,0
16.401367,99.873413,337.05,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,296.28,5.31,D,0
16.400602,99.869209,342.89,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,297.54,4.21,D,0
16.416481,99.883522,335.7,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,301.46,3.15,D,0
16.28713,99.175087,344.18,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,301.17,6.15,D,0
16.420753,99.882683,334.87,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,299.31,3.93,D,0
16.287664,99.171272,340.05,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,299.3,3.69,D,0
16.538355,100.317757,349.34,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,299.13,8.09,D,0
16.435143,99.686478,336.57,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,301.07,3.47,D,0
16.899145,102.263199,337.62,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,300.15,4.9,D,0
16.531105,100.183777,341.02,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,298.26,2.06,D,0
16.439468,99.685638,342,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,300.09,7.12,D,0
16.467377,99.66674,331.47,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,300.49,2.1,D,0
16.60202,100.337906,330.1,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,298.66,1.26,D,0
16.512907,99.782707,331.27,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,298.3,2.7,D,0
16.510002,99.743637,330.88,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,300.28,2.22,D,0
16.442047,99.384926,331.24,0.48,0.48,2019-04-01,0610,N,VIIRS,l,1,305.12,2.02,D,0
16.407963,98.886497,348.5,0.52,0.5,2019-04-01,0610,N,VIIRS,n,1,298.64,14.8,D,0
16.60269,99.738701,331.8,0.46,0.47,2019-04-01,0610,N,VIIRS,l,1,301.83,4.11,D,0
17.031073,102.108688,333.87,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,299.64,3.55,D,0
17.407919,104.388268,334.45,0.4,0.37,2019-04-01,0610,N,VIIRS,n,1,298.85,2.67,D,0
17.034777,102.108017,339.92,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,299.72,3.48,D,0
16.652225,99.890244,344.57,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,297.57,7.04,D,0
16.747046,100.41095,341.48,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,297.69,3.38,D,0
16.654854,99.891068,343.75,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,295.82,8.45,D,0
16.741032,100.332016,342.02,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,296.43,2.31,D,0
16.62018,99.634697,331.39,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,299.93,2.31,D,0
16.765936,100.351357,340.85,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,295.59,5.73,D,0
16.68726,99.92334,330.61,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,297.11,4.52,D,0
16.713572,99.994759,340.93,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,295.61,5.26,D,0
16.657967,99.645103,346.29,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,302.25,10.2,D,0
16.641138,99.55423,345.7,0.47,0.48,2019-04-01,0610,N,VIIRS,n,1,302.58,5.79,D,0
16.710119,99.880234,342.42,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,295.98,3.9,D,0
16.726177,99.919991,332.67,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,298.36,5.72,D,0
16.555948,98.99839,330.25,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,299.57,3.67,D,0
16.581043,99.032753,334.35,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,306.06,7.73,D,0
16.996748,101.299957,336.55,0.54,0.42,2019-04-01,0610,N,VIIRS,n,1,300.94,6.12,D,0
16.589151,99.026131,340.71,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,301.11,12.99,D,0
16.588306,99.021568,342.32,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,306.37,12.79,D,0
16.710169,99.66153,334.97,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,300.22,5.17,D,0
16.71104,99.657738,332.67,0.46,0.47,2019-04-01,0610,N,VIIRS,n,1,298.9,5.16,D,0
16.589935,99.02282,351.4,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,305.55,16.95,D,0
16.803328,100.103302,367,0.43,0.46,2019-04-01,0610,N,VIIRS,h,1,294.46,12.46,D,0
16.802584,100.099297,347.38,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,294.08,8.47,D,0
16.562155,98.756081,342.88,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,309.75,5.85,D,0
17.452818,103.688835,354.2,0.42,0.38,2019-04-01,0610,N,VIIRS,l,1,303.93,19.43,D,0
16.625036,99.010918,343.42,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,305.86,15.82,D,0
16.778948,99.806786,348.4,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,302.36,4.07,D,0
16.629541,99.010048,350.25,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,302.08,12.92,D,0
16.822367,99.922966,330.21,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,298.99,3.51,D,0
16.708933,99.160904,347.75,0.49,0.49,2019-04-01,0610,N,VIIRS,n,1,310.07,6.88,D,0
16.69932,99.033981,331.52,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,301.94,4.85,D,0
16.921515,100.183357,330.78,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,294.11,8.16,D,0
16.70059,99.035126,336.25,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,302.48,3.63,D,0
16.957483,100.373909,352.97,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,300.12,12.89,D,0
16.921434,100.179169,340.88,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,293.25,7.05,D,0
16.961584,100.373116,367,0.41,0.45,2019-04-01,0610,N,VIIRS,h,1,298.41,12.89,D,0
16.877665,99.873878,332.59,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,298.34,2.38,D,0
16.655724,98.680092,350.85,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,305.37,8.9,D,0
16.903175,99.821617,330.86,0.45,0.47,2019-04-01,0610,N,VIIRS,n,1,299.54,1.91,D,0
16.953478,99.880363,335.25,0.44,0.46,2019-04-01,0610,N,VIIRS,n,1,302.39,3.22,D,0
17.225145,101.388962,333.39,0.53,0.42,2019-04-01,0610,N,VIIRS,n,1,305.27,92.22,D,0
17.026714,100.166862,330.03,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,298.24,1.85,D,0
17.415056,102.391258,345.01,0.47,0.4,2019-04-01,0610,N,VIIRS,l,1,299.73,33.06,D,0
17.415535,102.392448,334.92,0.47,0.4,2019-04-01,0610,N,VIIRS,l,1,298.75,11.99,D,0
17.414743,102.387886,331.29,0.47,0.4,2019-04-01,0610,N,VIIRS,l,1,298.54,5.86,D,0
17.418373,102.387207,334.61,0.47,0.4,2019-04-01,0610,N,VIIRS,l,1,298.32,8.1,D,0
16.864979,98.884407,350.16,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,309.63,21.08,D,0
16.869446,98.883209,334.65,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,303.82,4.66,D,0
17.11969,100.222107,335.32,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,298.45,1.44,D,0
16.925714,98.954674,335.18,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,302.3,5.33,D,0
16.909199,98.868546,347.28,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,308.62,24.37,D,0
16.90836,98.864174,348.88,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,308.62,14.06,D,0
17.828104,104.040016,336.53,0.41,0.37,2019-04-01,0610,N,VIIRS,l,1,309,8.49,D,0
16.930109,98.953262,347.01,0.5,0.49,2019-04-01,0610,N,VIIRS,n,1,305.34,5.33,D,0
16.911154,98.854256,346.12,0.51,0.5,2019-04-01,0610,N,VIIRS,n,1,308.3,9.98,D,0
16.907185,98.710136,330.89,0.52,0.5,2019-04-01,0610,N,VIIRS,l,1,305.11,3.82,D,0
16.921776,98.687057,333.02,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,304.37,3.6,D,0
17.845688,103.911217,352.29,0.41,0.37,2019-04-01,0610,N,VIIRS,n,1,310.67,6.36,D,0
17.849705,103.914459,336.31,0.41,0.37,2019-04-01,0610,N,VIIRS,l,1,309.33,8.33,D,0
17.849085,103.910622,337.8,0.41,0.37,2019-04-01,0610,N,VIIRS,l,1,308.98,6.36,D,0
17.003559,98.947212,337.63,0.5,0.49,2019-04-01,0610,N,VIIRS,l,1,307.83,6.24,D,0
17.19595,99.94886,339.01,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,302.7,2.84,D,0
17.879627,103.948624,341.59,0.41,0.37,2019-04-01,0610,N,VIIRS,l,1,309.47,11.25,D,0
17.196161,99.949287,339.44,0.43,0.46,2019-04-01,0610,N,VIIRS,n,1,303.08,2.46,D,0
17.004539,98.943878,331.81,0.5,0.49,2019-04-01,0610,N,VIIRS,l,1,306.43,2.83,D,0
17.658636,102.391228,335.66,0.47,0.4,2019-04-01,0610,N,VIIRS,l,1,301.69,8.87,D,0
17.045944,98.891998,333.75,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,304.7,3.76,D,0
17.18198,99.299248,337.99,0.48,0.48,2019-04-01,0610,N,VIIRS,l,1,309.03,2.02,D,0
17.019886,98.428329,346.8,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,306.21,7,D,0
17.348124,100.190865,354.1,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,306.5,20.58,D,0
17.346645,100.158714,351.9,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,304.53,9.56,D,0
17.351475,100.161812,343.43,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,302.23,11.02,D,0
17.350775,100.157898,349.05,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,303.71,9.56,D,0
17.349634,100.190445,353.53,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,304.64,15.85,D,0
17.181515,99.300316,339.23,0.47,0.48,2019-04-01,0610,N,VIIRS,l,1,309.36,2.59,D,0
17.348669,100.1623,342.68,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,302.28,10.3,D,0
17.34794,100.158386,356.82,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,305.21,22.22,D,0
17.358372,100.168488,355.41,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,304.84,17.4,D,0
17.356924,100.160683,345.59,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,303.49,14.76,D,0
17.361052,100.159866,345.99,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,304.18,10.8,D,0
17.691328,101.975235,339.2,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,299.8,13.2,D,0
17.406572,100.291466,355.07,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,304.38,11.18,D,0
17.40587,100.287651,332.53,0.41,0.45,2019-04-01,0610,N,VIIRS,l,1,304.76,11.18,D,0
17.100447,98.660286,332.89,0.52,0.5,2019-04-01,0610,N,VIIRS,l,1,306.55,4.02,D,0
17.820211,102.594948,331.29,0.46,0.39,2019-04-01,0610,N,VIIRS,l,1,301.9,2.85,D,0
17.710344,101.952957,336.06,0.49,0.4,2019-04-01,0610,N,VIIRS,n,1,299.81,6.43,D,0
17.056429,98.357124,332.94,0.55,0.51,2019-04-01,0610,N,VIIRS,l,1,303.14,3.31,D,0
17.156143,98.853188,332.15,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,301.84,3.44,D,0
17.475563,100.555824,332.77,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,299.21,4.07,D,0
17.479601,100.555153,343.55,0.39,0.44,2019-04-01,0610,N,VIIRS,n,1,300.22,4.07,D,0
17.401865,100.078659,340.02,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,298.61,2.49,D,0
17.179371,98.852394,340.21,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,304.59,5.62,D,0
17.096746,98.416153,334.17,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,306.86,6.54,D,0
17.095888,98.411659,342.27,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,304.5,6.54,D,0
17.124811,98.411682,332.93,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,301.78,3.73,D,0
17.683331,101.4832,332.14,0.52,0.42,2019-04-01,0610,N,VIIRS,n,1,297.51,4.23,D,0
17.266895,99.123489,345.51,0.49,0.48,2019-04-01,0610,N,VIIRS,n,1,312.94,7.87,D,0
17.26605,99.118912,342.93,0.49,0.48,2019-04-01,0610,N,VIIRS,n,1,311.39,6.8,D,0
17.12224,98.40892,342.55,0.54,0.51,2019-04-01,0610,N,VIIRS,n,1,303.65,7.27,D,0
17.265995,99.124977,341.83,0.49,0.48,2019-04-01,0610,N,VIIRS,l,1,312.61,7.04,D,0
17.265121,99.120422,345.33,0.49,0.48,2019-04-01,0610,N,VIIRS,n,1,312.14,8.09,D,0
17.523703,100.382454,344.82,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,304.1,7.95,D,0
17.52301,100.378677,343.05,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,303.92,7.55,D,0
17.803156,101.793991,339.91,0.5,0.41,2019-04-01,0610,N,VIIRS,n,1,298.53,7.92,D,0
17.232206,98.656143,332.11,0.52,0.5,2019-04-01,0610,N,VIIRS,l,1,306.5,3.43,D,0
17.575796,100.461609,343.96,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,304.77,5.22,D,0
17.575121,100.457863,344.47,0.4,0.44,2019-04-01,0610,N,VIIRS,n,1,303.86,5.22,D,0
17.500484,100.022476,331.93,0.42,0.45,2019-04-01,0610,N,VIIRS,n,1,301.53,2.89,D,0
17.872112,102.106537,334.53,0.48,0.4,2019-04-01,0610,N,VIIRS,n,1,301.5,3.83,D,0
17.380613,99.29808,348.07,0.47,0.48,2019-04-01,0610,N,VIIRS,n,1,305.28,6.6,D,0
17.264555,98.551201,341.19,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,304.19,6.28,D,0
17.263359,98.544792,347.28,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,306.05,6.62,D,0
17.270359,98.556824,338.36,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,304.95,4.73,D,0
17.581057,100.265747,335.76,0.41,0.45,2019-04-01,0610,N,VIIRS,n,1,302.78,3.98,D,0
17.268682,98.554565,341.29,0.53,0.5,2019-04-01,0610,N,VIIRS,n,1,304.88,7.27,D,0
17.266209,98.541931,334.3,0.53,0.5,2019-04-01,0610,N,VIIRS,l,1,305.05,11.4,D,0
17.32785,98.76239,331.3,0.51,0.49,2019-04-01,0610,N,VIIRS,n,1,305.04,1.55,D,0
17.563608,99.870293,367,0.43,0.46,2019-04-01,0610,N,VIIRS,h,1,305.34,8.29,D,0
